,id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
100,2017-4026,2017-01-16,1,Vente,700.0,,,SOUS LA SERVE,B070,1260.0,1036,Valromey-sur-Séran,1,1442.0,Vieu,010364420B0057,014420000B0057,,,,,,,,,,,,0,,,,,T,terres,,,825.0,5.675979,45.895727
101,2017-4064,2017-02-01,1,Vente,210000.0,790.0,,RTE DES LAVOIRS,185,1300.0,1286,Parves et Nattages,1,,,012862710B0249,,,,,,,,,,,,,0,1.0,Maison,84.0,5.0,S,sols,,,1361.0,5.756198,45.735601
102,2017-4079,2017-01-30,1,Vente,27878.0,,,A CHAMPOUSSIER,B008,1150.0,1390,Saint-Vulbas,1,,,013900000C1033,,,,,,,,,,,,,0,,,,,S,sols,,,380.0,,
103,2017-4120,2017-01-17,1,Vente,312000.0,,,GRAND CHAMP,B087,1640.0,1199,Jujurieux,1,,,01199000AH0104,,,,,,,,,,,,,0,,,,,VI,vignes,,,1741.0,5.403492,46.036188
104,2017-4167,2017-01-27,1,Vente,890000.0,257.0,,RUE DE PRE BAILLY,650,1170.0,1173,Gex,1,,,01173000AL0104,,,,,,,,,,,,,0,1.0,Maison,257.0,6.0,S,sols,,,1000.0,6.056884,46.326409
105,2017-4208,2017-01-27,1,Vente,120000.0,,,LE VILLAGE,B289,1460.0,1267,Nurieux-Volognat,1,,,01267455AB0075,,,,,,,,,,,,,0,,,,,J,jardins,,,807.0,5.515369,46.174893
106,2017-4254,2017-01-21,1,Vente,295000.0,493.0,,RTE DE LA FONTAINE,41,1280.0,1313,Prévessin-Moëns,1,,,01313000AN0119,,,1343,76.15,,,,,,,,,1,2.0,Appartement,76.0,4.0,,,,,,6.075898,46.251481
107,2017-4292,2017-02-06,1,Vente,25000.0,,,CEYZERIEU VILLAGE,B037,1350.0,1073,Ceyzérieu,1,,,010730000C0267,,,,,,,,,,,,,0,,,,,S,sols,,,82.0,5.725988,45.836658
108,2017-4326,2017-01-31,1,Vente,150000.0,39.0,,RUE DE LA REPUBLIQUE,490,1200.0,1033,Valserhône,1,1033.0,Bellegarde-sur-Valserine,01033000AL0262,,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,45.0,0.0,S,sols,,,351.0,5.82634,46.107286
109,2017-4370,2017-02-27,1,Vente,246950.0,11.0,B,RUE DE LA BATISSE,161,1500.0,1004,Ambérieu-en-Bugey,1,,,01004000BR0353,,,,,,,,,,,,,0,1.0,Maison,122.0,4.0,S,sols,,,675.0,5.360015,45.955652
110,2017-4416,2017-02-08,1,Vente,10133.0,,,LE VILLAGE,B136,1230.0,1421,Torcieu,1,,,01421000AC0315,,,,,,,,,,,,,0,,,,,S,sols,,,51.0,5.39469,45.922832
111,2017-4467,2017-01-26,1,Vente,126000.0,,,MARIGNIEU,B029,1300.0,1234,Marignieu,1,,,012340000A1157,,,,,,,,,,,,,0,,,,,S,sols,,,4.0,5.720323,45.796837
112,2017-4515,2017-02-17,1,Vente,40000.0,44.0,,RUE DOCTEUR MERCIER,300,1130.0,1269,Nantua,1,,,01269000AB0416,,,63,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.604428,46.152904
113,2017-4547,2017-03-03,1,Vente,4430.0,,,ARBOREAZ,B002,1300.0,1006,Ambléon,1,,,010060000A0169,,,,,,,,,,,,,0,,,,,T,terres,,,1860.0,5.608028,45.752708
114,2017-4586,2017-02-18,1,Vente,700.0,,,SOUS LA SERVE,B070,1260.0,1036,Valromey-sur-Séran,1,1442.0,Vieu,010364420B0048,014420000B0048,,,,,,,,,,,,0,,,,,L,landes,,,1670.0,5.67512,45.897288
115,2017-4634,2017-02-27,1,Vente,780000.0,740.0,,RTE DES ALPES,7,1280.0,1313,Prévessin-Moëns,1,,,01313251BH0157,,,,,,,,,,,,,0,1.0,Maison,150.0,6.0,S,sols,,,785.0,6.094722,46.259964
116,2017-4681,2017-02-17,1,Vente,72000.0,,,VERS LE PONT,B304,1150.0,1202,Lagnieu,1,,,01202000AB0794,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,504.0,5.348017,45.898178
117,2017-4729,2017-03-06,1,Vente,126000.0,17.0,,CHE DU BUISSON,21,1450.0,1331,Saint-Alban,1,,,013310000A0205,,,,,,,,,,,,,0,1.0,Maison,138.0,5.0,S,sols,,,289.0,5.471437,46.105052
118,2017-4763,2017-03-06,1,Vente,8000.0,,,SOUS LA HAIE,B079,1430.0,1191,Izenave,1,,,011910000A0106,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,,,4240.0,5.507737,46.04664
119,2017-4807,2017-03-08,1,Vente,139075.0,2.0,,RTE DE LANCRANS,75,1200.0,1033,Valserhône,1,1205.0,Lancrans,010332050E1395,012050000E1395,,15,30.43,,,,,,,,,1,2.0,Appartement,30.0,1.0,,,,,,5.82592,46.115347
120,2017-4840,2017-03-09,3,Vente,500000.0,,,CHALLEX,B011,1630.0,1078,Challex,1,,,010780000B1898,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,540.0,,
121,2017-4873,2017-03-13,1,Vente,8939.95,,,LA BOISSONNA,B006,1100.0,1011,Apremont,1,,,010110000B0092,,,,,,,,,,,,,0,,,,,T,terres,,,1084.0,5.665944,46.201889
122,2017-4904,2017-03-10,1,Vente,12570.35,,,SOUS CHARLET,B126,1110.0,1311,Prémillieu,1,,,013110000D0648,,,,,,,,,,,,,0,,,,,T,terres,,,640.0,5.541024,45.877262
123,2017-4918,2017-03-16,1,Vente,300.0,,,CHAMBON,B009,1350.0,1039,Béon,1,,,010390000A1869,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,283.0,5.742673,45.862298
124,2017-4973,2017-03-22,1,Vente,1600.0,,,GRANGE BURU,B047,1430.0,1191,Izenave,1,,,011910000A0064,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,,,1190.0,5.508935,46.051758
125,2017-5003,2017-03-30,1,Vente,570000.0,,,LES BUGNONS,B004,1170.0,1071,Cessy,1,,,01071000AI0289,,,,,,,,,,,,,0,,,,,S,sols,,,74.0,6.093893,46.320315
126,2017-5034,2017-03-29,1,Vente,271000.0,,,EN BEL AIR,B006,1350.0,1138,Culoz,1,,,011380000E0873,,,,,,,,,,,,,0,,,,,L,landes,,,94.0,5.781631,45.855054
127,2017-5078,2017-03-14,1,Vente,160000.0,39.0,,RUE DIDEROT,430,1100.0,1283,Oyonnax,1,,,01283000AI0684,,,,,,,,,,,,,0,,,,,L,landes,,,27.0,5.659062,46.251867
128,2017-5100,2017-03-27,1,Vente,713975.5,,,SOUS LA CHAUME,B250,1500.0,1004,Ambérieu-en-Bugey,1,,,01004000AT1030,,,,,,,,,,,,,0,,,,,T,terres,,,4.0,5.353812,45.973075
129,2017-5128,2017-03-24,1,Vente,134500.0,11.0,,RUE PASTEUR,135,1500.0,1345,Saint-Denis-en-Bugey,1,,,01345000AI0246,,,,,,,,,,,,,0,2.0,Appartement,40.0,1.0,S,sols,,,55.0,5.328229,45.950979
130,2017-5162,2017-03-29,1,Vente,2350.0,,,CHANTEMERLE,B041,1110.0,1185,Plateau d'Hauteville,1,1417.0,Thézillieu,01185417WY0023,01417000WY0023,,,,,,,,,,,,0,,,,,BS,taillis sous futaie,,,1101.0,5.610001,45.898168
131,2017-5192,2017-03-28,1,Vente,161000.0,5650.0,,IMP DES JARDINIERS,45,1230.0,1416,Tenay,1,,,01416000AC0057,,,,,,,,,,,,,0,1.0,Maison,80.0,3.0,J,jardins,,,307.0,5.506615,45.923375
132,2017-5239,2017-03-21,1,Vente,362.0,,,SUR MOLARETS,B076,1590.0,1148,Dortan,1,,,01148000ZC0378,,,,,,,,,,,,,0,,,,,S,sols,,,26.0,5.650209,46.315918
133,2017-5253,2017-03-31,1,Vente,30000.0,,,LA COTE,B061,1450.0,1214,Leyssard,1,,,01214000ZC0003,,,,,,,,,,,,,0,,,,,P,prés,,,20225.0,5.472781,46.158714
134,2017-5275,2017-03-29,1,Vente,235000.0,226.0,,RUE DE L'ECOLE,17,1280.0,1313,Prévessin-Moëns,1,,,01313000AP0067,,,327,44.18,,,,,,,,,1,2.0,Appartement,44.0,2.0,,,,,,6.071966,46.249432
135,2017-5322,2017-04-06,2,Vente,56500.0,,,AUX TRAVERSSAGNES,B177,1640.0,1199,Jujurieux,1,,,011990000B2319,,,,,,,,,,,,,0,,,,,P,prés,,,685.0,5.412872,46.048234
136,2017-5365,2017-03-22,1,Vente,2400.0,,,EN PLAMONT,B083,1420.0,1082,Chanay,1,,,010820000B0520,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,6928.0,5.768546,46.011835
137,2017-5400,2017-03-31,1,Vente,85000.0,,,JOUVET,B048,1500.0,1379,Saint-Maurice-de-Rémens,1,,,01379000AH0046,,,,,,,,,,,,,0,,,,,T,terres,,,944.0,5.271682,45.958742
138,2017-5435,2017-04-13,1,Vente,521230.0,6197.0,,CHE DE TIR - MIR,711,1220.0,1143,Divonne-les-Bains,1,,,01143000AT0240,,,,,,,,,,,,,0,,,,,S,sols,,,3436.0,6.121771,46.345712
139,2017-5467,2017-04-18,1,Vente,54000.0,,,SUR LA COTE,B019,1130.0,1174,Giron,1,,,011740000B1174,,,,,,,,,,,,,0,,,,,P,prés,,,1815.0,5.775251,46.222682
140,2017-5493,2017-04-11,1,Vente,1000.0,,,CHANDURAZ,B011,1350.0,1039,Béon,1,,,010390000A0634,,,,,,,,,,,,,0,,,,,L,landes,,,550.0,5.750463,45.866642
141,2017-5494,2017-04-12,1,Vente en l'état futur d'achèvement,344200.0,,,AUX PUGINS,B035,1280.0,1313,Prévessin-Moëns,1,,,01313000AP0151,,,76,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,6.074204,46.248213
142,2017-5531,2017-04-21,1,Vente,311000.0,64.0,,CHE DE DESSOUS LES MURS,60,1170.0,1071,Cessy,1,,,01071000AT0108,,,179,,187.0,,,,,,,,2,2.0,Appartement,69.0,3.0,,,,,,6.07272,46.314644
143,2017-5566,2017-04-13,1,Vente,380000.0,338.0,,GRAND' RUE,46,1550.0,1109,Collonges,1,,,011090000F0068,,,2,,3.0,,,,,,,,2,2.0,Appartement,140.0,6.0,,,,,,5.904015,46.141276
144,2017-5605,2017-04-20,1,Vente en l'état futur d'achèvement,4216851.0,,,LA TUILERIE,B165,1220.0,1143,Divonne-les-Bains,1,,,01143000AP0360,,,116,,,,,,,,,,1,,,,,,,,,,6.145639,46.34855
145,2017-5625,2017-05-05,1,Vente,83000.0,88.0,,RUE ST JEAN,700,1300.0,1034,Belley,1,,,01034000AK0261,,,,,,,,,,,,,0,1.0,Maison,145.0,5.0,S,sols,,,247.0,5.686789,45.756431
146,2017-5666,2017-04-21,1,Vente,1500.0,,,PETIT MACHUILLIN,B049,1260.0,1036,Valromey-sur-Séran,1,1442.0,Vieu,010364420A0702,014420000A0702,,,,,,,,,,,,0,,,,,BT,taillis simples,,,1340.0,5.701981,45.897517
147,2017-5703,2017-05-02,1,Vente,257000.0,194.0,,AV DE LA REPUBLIQUE,212,1630.0,1354,Saint-Genis-Pouilly,1,,,01354000BC0042,,,126,,139.0,70.03,,,,,,,2,2.0,Appartement,67.0,3.0,,,,,,6.023615,46.243027
148,2017-5751,2017-04-28,1,Vente,492466.0,460.0,,CHE DE MAGNY,52,1280.0,1313,Prévessin-Moëns,1,,,01313251BI0112,,,1,100.9,,,,,,,,,1,1.0,Maison,104.0,5.0,,,,,,6.091391,46.2538
149,2017-5761,2017-04-05,1,Vente,90000.0,,,EVRON,B033,1100.0,1237,Martignat,1,,,012370000C1691,,,,,,,,,,,,,0,,,,,S,sols,,,4.0,5.62471,46.21822
150,2017-5799,2017-05-19,1,Vente,90000.0,,,LE TUILIER,B134,1500.0,1149,Douvres,1,,,011490000A1114,,,,,,,,,,,,,0,,,,,S,sols,,,215.0,5.37041,45.984544
151,2017-5834,2017-04-27,1,Vente,5717343.0,3.0,,IMP DU PEGAN,171,1210.0,1160,Ferney-Voltaire,1,,,01160000AE0432,,,145,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,6.103781,46.25429
152,2017-5834,2017-04-27,1,Vente,5717343.0,335.0,,RUE DES PRALETS,112,1210.0,1281,Ornex,1,,,01281000AE0185,,,,,,,,,,,,,0,2.0,Appartement,73.0,4.0,S,sols,,,950.0,6.084165,46.283614
153,2017-5846,2017-05-09,1,Vente,785000.0,,,SUR GROSSE,B001,1210.0,1160,Ferney-Voltaire,1,,,01160000AN0037,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,1390.0,6.123049,46.252966
154,2017-5899,2017-05-09,1,Vente,127000.0,,,LA CULAZ SONGIEU,B344,1260.0,1187,Haut Valromey,1,,,011874090D0136,,,,,,,,,,,,,0,,,,,P,prés,,,1737.0,5.700789,45.973416
155,2017-5935,2017-05-12,1,Vente en l'état futur d'achèvement,374000.0,,,LES HAUTINS,B027,1630.0,1354,Saint-Genis-Pouilly,1,,,01354000AD0493,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,259.0,6.044025,46.263093
156,2017-5979,2017-05-30,1,Vente,230000.0,,,VERS JACQUENET,B047,1300.0,1193,Izieu,1,,,011930000B0646,,,,,,,,,,,,,0,,,,,L,landes,PATUR,Pâture plantée,860.0,5.632674,45.646645
157,2017-6013,2017-05-15,1,Vente,25560.08,,,SOUS LA PIECE,B038,1260.0,1330,Ruffieu,1,,,"1,33E+067",,,,,,,,,,,,,0,,,,,P,prés,,,10400.0,5.669178,45.992653
158,2017-6052,2017-05-30,1,Vente,20000.0,,,LES COMBES,B032,1300.0,1110,Colomieu,1,,,011100000A0114,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,3198.0,5.626947,45.744776
159,2017-6081,2017-05-12,1,Vente,1.0,,,EN BUISET,B006,1150.0,1390,Saint-Vulbas,1,,,01390000AA0039,,,,,,,,,,,,,0,,,,,S,sols,,,9835.0,5.276477,45.843297
160,2017-6127,2017-05-17,1,Vente,300000.0,9.0,,RUE RENAN,1270,1100.0,1283,Oyonnax,1,,,01283000AE0226,,,,,,,,,,,,,0,2.0,Appartement,62.0,2.0,S,sols,,,183.0,5.659042,46.257413
161,2017-6163,2017-05-24,1,Vente,176000.0,36.0,B,AV DU GEN SARRAIL,320,1500.0,1004,Ambérieu-en-Bugey,1,,,01004000BT0206,,,,,,,,,,,,,0,2.0,Appartement,70.0,2.0,S,sols,,,1198.0,5.339344,45.955337
162,2017-6206,2017-05-19,1,Vente,164600.0,1116.0,,RTE DE POSAFOL,342,1150.0,1202,Lagnieu,1,,,"1,202E+089",,,,,,,,,,,,,0,3.0,Dépendance,,0.0,VI,vignes,,,462.0,5.333886,45.891324
163,2017-6233,2017-06-09,1,Vente,155000.0,155.0,,RUE DU TIOCAN,224,1630.0,1354,Saint-Genis-Pouilly,1,,,01354000AO0006,,,10,37.0,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,37.0,0.0,,,,,,6.026199,46.253825
164,2017-6261,2017-06-09,1,Vente,13816.0,,,GOLET RAVAUD,B073,1110.0,1060,Brénod,1,,,010600000B0093,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,SAPIN,Sapins ou sapinière,8070.0,5.630715,46.096494
165,2017-6299,2017-06-09,1,Vente,402370.0,1394.0,,RUE JEAN DE GINGINS,465,1220.0,1143,Divonne-les-Bains,1,,,011430000H1242,,,24,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,6.150213,46.370306
166,2017-6345,2017-05-22,1,Vente,2000.0,,,L ABERGEMENT DE VAREY,B001,1640.0,1002,L'Abergement-de-Varey,1,,,01002000AD0207,,,,,,,,,,,,,0,,,,,P,prés,,,3082.0,5.424398,46.007488
167,2017-6383,2017-06-09,1,Vente,15000.0,,,AUX PARAILLES,B058,1450.0,1068,Cerdon,1,,,010680000D2005,,,,,,,,,,,,,0,,,,,VI,vignes,,,630.0,5.454598,46.066359
168,2017-6437,2017-06-09,1,Vente en l'état futur d'achèvement,626220.0,,,LES COMBES,B016,1280.0,1313,Prévessin-Moëns,1,,,01313000AB0288,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,27.0,,
169,2017-6477,2017-06-27,1,Vente,482500.0,,,LES COMBES,B017,1200.0,1189,Injoux-Génissiat,1,,,011890000C0226,,,,,,,,,,,,,0,,,,,L,landes,,,2280.0,5.790373,46.053084
170,2017-6496,2017-06-05,2,Vente,100000.0,,,LE CARILLON,B013,1360.0,1224,Loyettes,1,,,012240000A3068,,,,,,,,,,,,,0,,,,,S,sols,,,7.0,5.203956,45.778395
171,2017-6542,2017-06-15,1,Vente,142000.0,9.0,B,RTE DE GENEVE,46,1130.0,1274,Les Neyrolles,1,,,01274000AC0342,,,,,,,,,,,,,0,1.0,Maison,85.0,3.0,S,sols,,,761.0,5.627687,46.139694
172,2017-6590,2017-06-19,1,Vente,133000.0,36.0,,RUE DES APOTRES,100,1500.0,1004,Ambérieu-en-Bugey,1,,,01004000AW0333,,,23,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.355961,45.967049
173,2017-6634,2017-06-19,1,Vente,89000.0,5117.0,,RTE DU BARRAGE,13,1420.0,1118,Corbonod,1,,,01118000AN0446,,,,,,,,,,,,,0,1.0,Maison,90.0,4.0,S,sols,,,264.0,5.831539,45.962679
174,2017-6677,2017-06-30,1,Vente,135000.0,,,LE VILLAGE,B048,1450.0,1242,Mérignat,1,,,012420000A1349,,,,,,,,,,,,,0,,,,,P,prés,,,1.0,5.438347,46.069624
175,2017-6714,2017-06-26,1,Vente,37500.0,,,CARRE BAUDIN,B040,1500.0,1004,Ambérieu-en-Bugey,1,,,01004000AX0145,,,,,,,,,,,,,0,,,,,S,sols,,,104.0,5.36528,45.964482
176,2017-6747,2017-07-04,2,Vente,2100000.0,,,CHAMP DE LA CROIX,B054,1500.0,1004,Ambérieu-en-Bugey,1,,,01004000AM0391,,,,,,,,,,,,,0,,,,,S,sols,,,2686.0,5.345037,45.964797
177,2017-6790,2017-07-05,1,Vente,213000.0,,,LA SAUME,B153,1300.0,1454,Virignin,1,,,014540000A2248,,,,,,,,,,,,,0,,,,,S,sols,,,474.0,5.712091,45.723027
178,2017-6831,2017-07-07,1,Vente,32480.0,,,LES BRUVES,B008,1100.0,1011,Apremont,1,,,01011000AC0155,,,,,,,,,,,,,0,,,,,T,terres,,,1624.0,,
179,2017-6869,2017-07-12,2,Vente,1000.0,,,AU CLOSEL,B045,1640.0,1199,Jujurieux,1,,,011990000D2855,,,,,,,,,,,,,0,,,,,T,terres,,,1381.0,5.431174,46.030216
180,2017-6917,2017-07-05,1,Vente,410000.0,9002.0,,LA BIOLIERE,B004,1360.0,1224,Loyettes,1,,,012240000D0123,,,,,,,,,,,,,0,1.0,Maison,159.0,8.0,S,sols,,,1663.0,5.217501,45.794704
181,2017-6960,2017-06-30,1,Vente,35000.0,18.0,,CHE DE LA FORET,43,1100.0,1171,Géovreisset,1,,,011710000A1755,,,,,,,,,,,,,0,,,,,PA,pâtures,PATUR,Pâture plantée,132.0,5.613563,46.253929
182,2017-7008,2017-07-03,2,Vente,135000.0,,,GRAND BRENS,B056,1300.0,1061,Brens,1,,,010610000B1288,,,,,,,,,,,,,0,,,,,S,sols,,,77.0,5.694467,45.72007
183,2017-7046,2017-07-13,1,Vente,392000.0,91.0,,RUE DE CHAPEAUROUGE,23,1280.0,1313,Prévessin-Moëns,1,,,01313000AN0189,,,145,86.74,22.0,,93.0,,,,,,3,2.0,Appartement,87.0,4.0,,,,,,6.079057,46.252899
184,2017-7091,2017-07-13,1,Vente,9795.0,,,LES GRESILLIERES,B048,1350.0,1133,Cressin-Rochefort,1,,,011330000C0092,,,,,,,,,,,,,0,,,,,VI,vignes,,,2780.0,5.757123,45.788545
185,2017-7126,2017-07-06,1,Vente,98000.0,3.0,,RUE DOCTEUR MERCIER,300,1130.0,1269,Nantua,1,,,01269000AB0825,,,10,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.604632,46.155908
186,2017-7167,2017-07-17,2,Echange,800.0,,,CLOS D ARVIERE,B055,1420.0,1118,Corbonod,1,,,01118000AK0136,,,,,,,,,,,,,0,,,,,P,prés,,,340.0,5.819618,45.97532
187,2017-7176,2017-07-12,1,Vente en l'état futur d'achèvement,232816.03,,,LA LAYE,B068,1100.0,1014,Arbent,1,,,01014000AI0496,,,,,,,,,,,,,0,,,,,P,prés,,,10.0,5.679604,46.284031
188,2017-7224,2017-07-18,1,Vente,400000.0,18.0,,AV DE L EUROPE,119,1230.0,1384,Saint-Rambert-en-Bugey,1,,,01384000AD0321,,,235,68.01,,,,,,,,,1,2.0,Appartement,68.0,3.0,,,,,,5.434906,45.945613
189,2017-7254,2017-07-20,1,Vente,125000.0,20.0,,RTE DE GENEVE,360,1130.0,1269,Nantua,1,,,01269000AD0065,,,,,,,,,,,,,0,2.0,Appartement,54.0,4.0,S,sols,,,2935.0,5.611518,46.146259
190,2017-7296,2017-07-24,1,Vente en l'état futur d'achèvement,248000.0,,,LOUYE,B003,1210.0,1160,Ferney-Voltaire,1,,,01160000AI0047,,,39,,,,,,,,,,1,,,,,,,,,,6.114458,46.259625
191,2017-7341,2017-07-19,1,Vente,271000.0,,,A MABOEZ OUEST,B178,1420.0,1118,Corbonod,1,,,01118000AW0145,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,924.0,5.815207,45.964049
192,2017-7372,2017-08-04,1,Vente,85000.0,,,A LA COTE,B150,1230.0,1384,Saint-Rambert-en-Bugey,1,,,01384000ZC0166,,,,,,,,,,,,,0,,,,,J,jardins,,,864.0,5.44855,45.960269
193,2017-7408,2017-07-19,1,Vente en l'état futur d'achèvement,200000.0,,,CESSY VILLAGE,B007,1170.0,1071,Cessy,1,,,01071000AT0119,,,126,,,,,,,,,,1,,,,,,,,,,6.067405,46.314906
194,2017-7463,2017-07-31,1,Vente,404200.0,,,RUE DE LAUSANNE,490,1220.0,1143,Divonne-les-Bains,1,,,01143000AK0474,,,89,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,6.145545,46.359852
195,2017-7492,2017-08-01,1,Vente,64000.0,109.0,,RUE DES PEROUSES,197,1350.0,1138,Culoz,1,,,01138000AO0392,,,15,20.6,,,,,,,,,1,2.0,Appartement,30.0,1.0,,,,,,5.78246,45.846338
196,2017-7528,2017-07-28,1,Vente,59900.0,,,PETITE FIN,B088,1100.0,1014,Arbent,1,,,01014000AI0519,,,,,,,,,,,,,0,,,,,T,terres,,,2.0,5.67969,46.287263
197,2017-7568,2017-08-02,1,Vente,75000.0,92.0,,RUE DU COTEILLON,105,1150.0,1202,Lagnieu,1,,,012020000E1841,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,1297.0,,
198,2017-7590,2017-08-02,2,Vente,110000.0,,,VERS LE PONT,B304,1150.0,1202,Lagnieu,1,,,01202000AB0617,,,,,,,,,,,,,0,,,,,S,sols,,,14.0,5.347759,45.898527
199,2017-7628,2017-08-04,1,Vente,158500.0,16.0,,CHE DE LA PLAINE,75,1150.0,1396,Sault-Brénaz,1,,,01396000AC0424,,,,,,,,,,,,,0,1.0,Maison,118.0,5.0,S,sols,,,278.0,5.394331,45.866198
200,2017-7673,2017-08-24,1,Vente,5250.0,,,L HOPITAL,B050,1150.0,1099,Chazey-sur-Ain,1,,,010990000D1363,,,,,,,,,,,,,0,,,,,S,sols,,,79.0,5.262955,45.880471
201,2017-7717,2017-08-03,1,Vente,519400.0,63.0,,CHE DES COLVERTS,24,1280.0,1313,Prévessin-Moëns,1,,,01313000AM0137,,,23,108.62,,,,,,,,,1,1.0,Maison,110.0,4.0,,,,,,6.084616,46.249395
202,2017-7753,2017-09-04,1,Vente,175000.0,28.0,B,RUE DU DEPOT,260,1500.0,1004,Ambérieu-en-Bugey,1,,,01004000BR0514,,,,,,,,,,,,,0,1.0,Maison,72.0,5.0,S,sols,,,690.0,5.353249,45.956336
203,2017-7802,2017-08-11,1,Vente,275000.0,459.0,,RUE FRANCOIS ESTIER,80,1170.0,1153,Échenevex,1,,,01153000AB0083,,,45,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,6.037393,46.310207
204,2017-7842,2017-08-29,1,Vente en l'état futur d'achèvement,540000.0,,,LA FERME,B019,1630.0,1354,Saint-Genis-Pouilly,1,,,01354000BD0324,,,19,133.5,,,,,,,,,1,2.0,Appartement,133.0,4.0,,,,,,6.017518,46.246605
205,2017-7888,2017-09-01,1,Vente,214000.0,61.0,,RUE DE LA REPUBLIQUE,490,1200.0,1033,Valserhône,1,1033.0,Bellegarde-sur-Valserine,01033000AL0504,,,211,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.823557,46.106309
206,2017-7930,2017-09-12,1,Vente,38600.0,,,MARCILLIEUX,B028,1150.0,1390,Saint-Vulbas,1,,,013900000D1259,,,,,,,,,,,,,0,,,,,S,sols,,,3.0,5.275875,45.809601
207,2017-7965,2017-08-30,1,Vente,315000.0,,,LES COMBES,B013,1630.0,1354,Saint-Genis-Pouilly,1,,,01354000AC0384,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,292.0,6.038535,46.263972
208,2017-7995,2017-08-25,1,Vente,913000.0,3.0,B,PL DE LA FONTAINE,110,1630.0,1354,Saint-Genis-Pouilly,1,,,01354000BC0110,,,2,,6.0,,,,,,,,2,2.0,Appartement,22.0,1.0,,,,,,6.020557,46.24355
209,2017-8012,2017-08-28,1,Vente,,9001.0,,LA SAVOIE,553,1110.0,1185,Plateau d'Hauteville,1,1185.0,Hauteville-Lompnes,011850000H0082,,,,,,,,,,,,,0,2.0,Appartement,12.0,1.0,S,sols,,,17271.0,5.594878,45.997467
210,2017-8054,2017-09-01,1,Vente,3000.0,31.0,B,GR GRANDE RUE,145,1210.0,1160,Ferney-Voltaire,1,,,01160000AE0357,,,41,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,6.108921,46.256953
211,2017-8094,2017-09-05,1,Vente,114467.0,12.0,,RUE PASTEUR,450,1200.0,1033,Valserhône,1,1033.0,Bellegarde-sur-Valserine,01033000AO0057,,,11,48.52,18.0,,8.0,,,,,,3,2.0,Appartement,48.0,2.0,,,,,,5.832772,46.107355
212,2017-8142,2017-09-04,3,Echange,1.0,,,LE CARRE,B009,1110.0,1080,Champdor-Corcelles,1,,,010800000D0258,,,,,,,,,,,,,0,,,,,S,sols,,,173.0,5.596207,46.022441
213,2017-8184,2017-09-05,1,Vente,207270.0,214.0,,CHEM DES COQUELICOTS,33,1170.0,1103,Chevry,1,,,011030000A0879,,,38,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,6.033179,46.280275
214,2017-8235,2017-09-13,1,Vente,499800.0,167.0,,RTE DE CHANVIERE,45,1630.0,1288,Péron,1,,,012880000B1252,,,,,,,,,,,,,0,1.0,Maison,140.0,6.0,S,sols,,,960.0,5.928112,46.205789
215,2017-8280,2017-09-18,1,Vente,280000.0,,,ECORANS,B063,1550.0,1109,Collonges,1,,,011090000B0853,,,,,,,,,,,,,0,,,,,J,jardins,,,23.0,5.900781,46.155604
